Name,Extension,EntryNumber,SequenceNumber,ParentEntryNumber,ParentSequenceNumber,ParentPath,UpdateSequenceNumber,UpdateTimestamp,UpdateReasons,FileAttributes,OffsetToData,SourceFile
xk,,643,1,604,1,,145920,2023-10-11 11:14:09.1437450,DataExtend|FileCreate,Archive,145920,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
xk,,643,1,604,1,,145984,2023-10-11 11:14:09.1437450,DataExtend|FileCreate|Close,Archive,145984,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
nz.fest,.fest,644,1,598,1,,146048,2023-10-11 11:14:09.1447455,FileCreate,Archive,146048,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
nz.fest,.fest,644,1,598,1,,146128,2023-10-11 11:14:09.1447455,DataExtend|FileCreate,Archive,146128,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
nz.fest,.fest,644,1,598,1,,146208,2023-10-11 11:14:09.1457447,DataExtend|FileCreate|Close,Archive,146208,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
cx.txt,.txt,645,1,5,5,,146288,2023-10-11 11:14:09.1467452,FileCreate,Archive,146288,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
cx.txt,.txt,645,1,5,5,,146360,2023-10-11 11:14:09.1467452,DataExtend|FileCreate,Archive,146360,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
cx.txt,.txt,645,1,5,5,,146432,2023-10-11 11:14:09.1467452,DataExtend|FileCreate|Close,Archive,146432,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
pq.fest,.fest,646,1,5,5,,146504,2023-10-11 11:14:09.1477454,FileCreate,Archive,146504,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
pq.fest,.fest,646,1,5,5,,146584,2023-10-11 11:14:09.1477454,DataExtend|FileCreate,Archive,146584,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
pq.fest,.fest,646,1,5,5,,146664,2023-10-11 11:14:09.1487448,DataExtend|FileCreate|Close,Archive,146664,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
zk.nisse,.nisse,647,1,594,1,,146744,2023-10-11 11:14:09.1487448,FileCreate,Archive,146744,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
zk.nisse,.nisse,647,1,594,1,,146824,2023-10-11 11:14:09.1497447,DataExtend|FileCreate,Archive,146824,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
zk.nisse,.nisse,647,1,594,1,,146904,2023-10-11 11:14:09.1497447,DataExtend|FileCreate|Close,Archive,146904,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ws.nisse,.nisse,648,1,596,1,,146984,2023-10-11 11:14:09.1507448,FileCreate,Archive,146984,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ws.nisse,.nisse,648,1,596,1,,147064,2023-10-11 11:14:09.1507448,DataExtend|FileCreate,Archive,147064,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ws.nisse,.nisse,648,1,596,1,,147144,2023-10-11 11:14:09.1507448,DataExtend|FileCreate|Close,Archive,147144,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
zx,,649,1,609,1,,147224,2023-10-11 11:14:09.1517453,FileCreate,Archive,147224,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
zx,,649,1,609,1,,147288,2023-10-11 11:14:09.1517453,DataExtend|FileCreate,Archive,147288,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
zx,,649,1,609,1,,147352,2023-10-11 11:14:09.1527459,DataExtend|FileCreate|Close,Archive,147352,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
xg.fest,.fest,650,1,5,5,,147456,2023-10-11 11:14:09.1537465,FileCreate,Archive,147456,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
xg.fest,.fest,650,1,5,5,,147536,2023-10-11 11:14:09.1537465,DataExtend|FileCreate,Archive,147536,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
xg.fest,.fest,650,1,5,5,,147616,2023-10-11 11:14:09.1537465,DataExtend|FileCreate|Close,Archive,147616,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
nl.bob,.bob,651,1,5,5,,147696,2023-10-11 11:14:09.1547458,FileCreate,Archive,147696,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
nl.bob,.bob,651,1,5,5,,147768,2023-10-11 11:14:09.1547458,DataExtend|FileCreate,Archive,147768,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
nl.bob,.bob,651,1,5,5,,147840,2023-10-11 11:14:09.1557452,DataExtend|FileCreate|Close,Archive,147840,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ui.jul,.jul,652,1,598,1,,147912,2023-10-11 11:14:09.1567455,FileCreate,Archive,147912,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ui.jul,.jul,652,1,598,1,,147984,2023-10-11 11:14:09.1567455,DataExtend|FileCreate,Archive,147984,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ui.jul,.jul,652,1,598,1,,148056,2023-10-11 11:14:09.1567455,DataExtend|FileCreate|Close,Archive,148056,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
bw.nisse,.nisse,653,1,609,1,,148128,2023-10-11 11:14:09.1577456,FileCreate,Archive,148128,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
bw.nisse,.nisse,653,1,609,1,,148208,2023-10-11 11:14:09.1577456,DataExtend|FileCreate,Archive,148208,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
bw.nisse,.nisse,653,1,609,1,,148288,2023-10-11 11:14:09.1587451,DataExtend|FileCreate|Close,Archive,148288,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
km.txt,.txt,654,1,596,1,,148368,2023-10-11 11:14:09.1587451,FileCreate,Archive,148368,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
km.txt,.txt,654,1,596,1,,148440,2023-10-11 11:14:09.1597461,DataExtend|FileCreate,Archive,148440,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
km.txt,.txt,654,1,596,1,,148512,2023-10-11 11:14:09.1597461,DataExtend|FileCreate|Close,Archive,148512,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
wm.fest,.fest,655,1,609,1,,148584,2023-10-11 11:14:09.1607459,FileCreate,Archive,148584,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
wm.fest,.fest,655,1,609,1,,148664,2023-10-11 11:14:09.1607459,DataExtend|FileCreate,Archive,148664,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
wm.fest,.fest,655,1,609,1,,148744,2023-10-11 11:14:09.1607459,DataExtend|FileCreate|Close,Archive,148744,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
cz.nisse,.nisse,656,1,5,5,,148824,2023-10-11 11:14:09.1617449,FileCreate,Archive,148824,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
cz.nisse,.nisse,656,1,5,5,,148904,2023-10-11 11:14:09.1617449,DataExtend|FileCreate,Archive,148904,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
cz.nisse,.nisse,656,1,5,5,,148984,2023-10-11 11:14:09.1627451,DataExtend|FileCreate|Close,Archive,148984,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
gf.txt,.txt,657,1,604,1,,149064,2023-10-11 11:14:09.1637454,FileCreate,Archive,149064,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
gf.txt,.txt,657,1,604,1,,149136,2023-10-11 11:14:09.1637454,DataExtend|FileCreate,Archive,149136,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
gf.txt,.txt,657,1,604,1,,149208,2023-10-11 11:14:09.1637454,DataExtend|FileCreate|Close,Archive,149208,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
bv.fest,.fest,658,1,594,1,,149280,2023-10-11 11:14:09.1647449,FileCreate,Archive,149280,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
bv.fest,.fest,658,1,594,1,,149360,2023-10-11 11:14:09.1657457,DataExtend|FileCreate,Archive,149360,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
bv.fest,.fest,658,1,594,1,,149440,2023-10-11 11:14:09.1657457,DataExtend|FileCreate|Close,Archive,149440,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ry.txt,.txt,659,1,609,1,,149520,2023-10-11 11:14:09.1667458,FileCreate,Archive,149520,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ry.txt,.txt,659,1,609,1,,149592,2023-10-11 11:14:09.1667458,DataExtend|FileCreate,Archive,149592,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ry.txt,.txt,659,1,609,1,,149664,2023-10-11 11:14:09.1667458,DataExtend|FileCreate|Close,Archive,149664,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
di.txt,.txt,660,1,598,1,,149736,2023-10-11 11:14:09.1677452,FileCreate,Archive,149736,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
di.txt,.txt,660,1,598,1,,149808,2023-10-11 11:14:09.1677452,DataExtend|FileCreate,Archive,149808,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
di.txt,.txt,660,1,598,1,,149880,2023-10-11 11:14:09.1687450,DataExtend|FileCreate|Close,Archive,149880,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
d.fest,.fest,661,1,594,1,,149952,2023-10-11 11:14:09.1687450,FileCreate,Archive,149952,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
d.fest,.fest,661,1,594,1,,150024,2023-10-11 11:14:09.1697464,DataExtend|FileCreate,Archive,150024,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
d.fest,.fest,661,1,594,1,,150096,2023-10-11 11:14:09.1697464,DataExtend|FileCreate|Close,Archive,150096,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
jp.nisse,.nisse,662,1,604,1,,150168,2023-10-11 11:14:09.1707466,FileCreate,Archive,150168,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
jp.nisse,.nisse,662,1,604,1,,150248,2023-10-11 11:14:09.1707466,DataExtend|FileCreate,Archive,150248,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
jp.nisse,.nisse,662,1,604,1,,150328,2023-10-11 11:14:09.1707466,DataExtend|FileCreate|Close,Archive,150328,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ii.bob,.bob,663,1,604,1,,150408,2023-10-11 11:14:09.1717457,FileCreate,Archive,150408,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ii.bob,.bob,663,1,604,1,,150480,2023-10-11 11:14:09.1717457,DataExtend|FileCreate,Archive,150480,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ii.bob,.bob,663,1,604,1,,150552,2023-10-11 11:14:09.1727452,DataExtend|FileCreate|Close,Archive,150552,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
rz.bob,.bob,664,1,596,1,,150624,2023-10-11 11:14:09.1737447,FileCreate,Archive,150624,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
rz.bob,.bob,664,1,596,1,,150696,2023-10-11 11:14:09.1737447,DataExtend|FileCreate,Archive,150696,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
rz.bob,.bob,664,1,596,1,,150768,2023-10-11 11:14:09.1737447,DataExtend|FileCreate|Close,Archive,150768,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ce.fest,.fest,665,1,598,1,,150840,2023-10-11 11:14:09.1747454,FileCreate,Archive,150840,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ce.fest,.fest,665,1,598,1,,150920,2023-10-11 11:14:09.1747454,DataExtend|FileCreate,Archive,150920,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ce.fest,.fest,665,1,598,1,,151000,2023-10-11 11:14:09.1747454,DataExtend|FileCreate|Close,Archive,151000,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
iq,,666,1,604,1,,151080,2023-10-11 11:14:09.1757449,FileCreate,Archive,151080,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
iq,,666,1,604,1,,151144,2023-10-11 11:14:09.1757449,DataExtend|FileCreate,Archive,151144,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
iq,,666,1,604,1,,151208,2023-10-11 11:14:09.1767448,DataExtend|FileCreate|Close,Archive,151208,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
qo.nisse,.nisse,667,1,609,1,,151272,2023-10-11 11:14:09.1777461,FileCreate,Archive,151272,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
qo.nisse,.nisse,667,1,609,1,,151352,2023-10-11 11:14:09.1777461,DataExtend|FileCreate,Archive,151352,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
qo.nisse,.nisse,667,1,609,1,,151432,2023-10-11 11:14:09.1777461,DataExtend|FileCreate|Close,Archive,151432,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
nj.nisse,.nisse,668,1,594,1,,151552,2023-10-11 11:14:09.1787448,FileCreate,Archive,151552,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
nj.nisse,.nisse,668,1,594,1,,151632,2023-10-11 11:14:09.1787448,DataExtend|FileCreate,Archive,151632,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
nj.nisse,.nisse,668,1,594,1,,151712,2023-10-11 11:14:09.1787448,DataExtend|FileCreate|Close,Archive,151712,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
sm.fest,.fest,669,1,609,1,,151792,2023-10-11 11:14:09.1797449,FileCreate,Archive,151792,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
sm.fest,.fest,669,1,609,1,,151872,2023-10-11 11:14:09.1797449,DataExtend|FileCreate,Archive,151872,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
sm.fest,.fest,669,1,609,1,,151952,2023-10-11 11:14:09.1807454,DataExtend|FileCreate|Close,Archive,151952,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
xa.nisse,.nisse,670,1,598,1,,152032,2023-10-11 11:14:09.1817453,FileCreate,Archive,152032,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
xa.nisse,.nisse,670,1,598,1,,152112,2023-10-11 11:14:09.1817453,DataExtend|FileCreate,Archive,152112,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
xa.nisse,.nisse,670,1,598,1,,152192,2023-10-11 11:14:09.1817453,DataExtend|FileCreate|Close,Archive,152192,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
rz.bob,.bob,671,1,5,5,,152272,2023-10-11 11:14:09.1827456,FileCreate,Archive,152272,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
rz.bob,.bob,671,1,5,5,,152344,2023-10-11 11:14:09.1827456,DataExtend|FileCreate,Archive,152344,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
rz.bob,.bob,671,1,5,5,,152416,2023-10-11 11:14:09.1837455,DataExtend|FileCreate|Close,Archive,152416,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
dl.fest,.fest,672,1,5,5,,152488,2023-10-11 11:14:09.1847457,FileCreate,Archive,152488,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
dl.fest,.fest,672,1,5,5,,152568,2023-10-11 11:14:09.1847457,DataExtend|FileCreate,Archive,152568,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
dl.fest,.fest,672,1,5,5,,152648,2023-10-11 11:14:09.1847457,DataExtend|FileCreate|Close,Archive,152648,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
wb,,673,1,598,1,,152728,2023-10-11 11:14:09.1857463,FileCreate,Archive,152728,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
wb,,673,1,598,1,,152792,2023-10-11 11:14:09.1867471,DataExtend|FileCreate,Archive,152792,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
wb,,673,1,598,1,,152856,2023-10-11 11:14:09.1867471,DataExtend|FileCreate|Close,Archive,152856,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
aj.jul,.jul,674,1,598,1,,152920,2023-10-11 11:14:09.1877462,FileCreate,Archive,152920,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
aj.jul,.jul,674,1,598,1,,152992,2023-10-11 11:14:09.1877462,DataExtend|FileCreate,Archive,152992,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
aj.jul,.jul,674,1,598,1,,153064,2023-10-11 11:14:09.1887458,DataExtend|FileCreate|Close,Archive,153064,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
wv.txt,.txt,675,1,596,1,,153136,2023-10-11 11:14:09.1897496,FileCreate,Archive,153136,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
wv.txt,.txt,675,1,596,1,,153208,2023-10-11 11:14:09.1897496,DataExtend|FileCreate,Archive,153208,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
wv.txt,.txt,675,1,596,1,,153280,2023-10-11 11:14:09.1897496,DataExtend|FileCreate|Close,Archive,153280,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ud.bob,.bob,676,1,594,1,,153352,2023-10-11 11:14:09.1907456,FileCreate,Archive,153352,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ud.bob,.bob,676,1,594,1,,153424,2023-10-11 11:14:09.1907456,DataExtend|FileCreate,Archive,153424,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ud.bob,.bob,676,1,594,1,,153496,2023-10-11 11:14:09.1917473,DataExtend|FileCreate|Close,Archive,153496,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ag.nisse,.nisse,677,1,5,5,,153568,2023-10-11 11:14:09.1927455,FileCreate,Archive,153568,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ag.nisse,.nisse,677,1,5,5,,153648,2023-10-11 11:14:09.1927455,DataExtend|FileCreate,Archive,153648,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ag.nisse,.nisse,677,1,5,5,,153728,2023-10-11 11:14:09.1927455,DataExtend|FileCreate|Close,Archive,153728,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
fa.nisse,.nisse,678,1,604,1,,153808,2023-10-11 11:14:09.1937457,FileCreate,Archive,153808,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
fa.nisse,.nisse,678,1,604,1,,153888,2023-10-11 11:14:09.1937457,DataExtend|FileCreate,Archive,153888,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
fa.nisse,.nisse,678,1,604,1,,153968,2023-10-11 11:14:09.1947451,DataExtend|FileCreate|Close,Archive,153968,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
sh,,679,1,604,1,,154048,2023-10-11 11:14:09.1957457,FileCreate,Archive,154048,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
sh,,679,1,604,1,,154112,2023-10-11 11:14:09.1957457,DataExtend|FileCreate,Archive,154112,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
sh,,679,1,604,1,,154176,2023-10-11 11:14:09.1957457,DataExtend|FileCreate|Close,Archive,154176,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
oq.bob,.bob,680,1,598,1,,154240,2023-10-11 11:14:09.1967457,FileCreate,Archive,154240,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
oq.bob,.bob,680,1,598,1,,154312,2023-10-11 11:14:09.1967457,DataExtend|FileCreate,Archive,154312,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
oq.bob,.bob,680,1,598,1,,154384,2023-10-11 11:14:09.1977453,DataExtend|FileCreate|Close,Archive,154384,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ap.fest,.fest,681,1,609,1,,154456,2023-10-11 11:14:09.1987454,FileCreate,Archive,154456,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ap.fest,.fest,681,1,609,1,,154536,2023-10-11 11:14:09.1987454,DataExtend|FileCreate,Archive,154536,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ap.fest,.fest,681,1,609,1,,154616,2023-10-11 11:14:09.1987454,DataExtend|FileCreate|Close,Archive,154616,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
vb.nisse,.nisse,682,1,598,1,,154696,2023-10-11 11:14:09.1997458,FileCreate,Archive,154696,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
vb.nisse,.nisse,682,1,598,1,,154776,2023-10-11 11:14:09.1997458,DataExtend|FileCreate,Archive,154776,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
vb.nisse,.nisse,682,1,598,1,,154856,2023-10-11 11:14:09.1997458,DataExtend|FileCreate|Close,Archive,154856,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
j.nisse,.nisse,683,1,609,1,,154936,2023-10-11 11:14:09.2007453,FileCreate,Archive,154936,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
j.nisse,.nisse,683,1,609,1,,155016,2023-10-11 11:14:09.2007453,DataExtend|FileCreate,Archive,155016,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
j.nisse,.nisse,683,1,609,1,,155096,2023-10-11 11:14:09.2017455,DataExtend|FileCreate|Close,Archive,155096,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
bd.fest,.fest,684,1,598,1,,155176,2023-10-11 11:14:09.2027457,FileCreate,Archive,155176,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
bd.fest,.fest,684,1,598,1,,155256,2023-10-11 11:14:09.2027457,DataExtend|FileCreate,Archive,155256,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
bd.fest,.fest,684,1,598,1,,155336,2023-10-11 11:14:09.2027457,DataExtend|FileCreate|Close,Archive,155336,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
pa.jul,.jul,685,1,598,1,,155416,2023-10-11 11:14:09.2037466,FileCreate,Archive,155416,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
pa.jul,.jul,685,1,598,1,,155488,2023-10-11 11:14:09.2037466,DataExtend|FileCreate,Archive,155488,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
pa.jul,.jul,685,1,598,1,,155560,2023-10-11 11:14:09.2047452,DataExtend|FileCreate|Close,Archive,155560,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
br.bob,.bob,686,1,5,5,,155648,2023-10-11 11:14:09.2057450,FileCreate,Archive,155648,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
br.bob,.bob,686,1,5,5,,155720,2023-10-11 11:14:09.2057450,DataExtend|FileCreate,Archive,155720,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
br.bob,.bob,686,1,5,5,,155792,2023-10-11 11:14:09.2057450,DataExtend|FileCreate|Close,Archive,155792,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
la.fest,.fest,687,1,604,1,,155864,2023-10-11 11:14:09.2067451,FileCreate,Archive,155864,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
la.fest,.fest,687,1,604,1,,155944,2023-10-11 11:14:09.2067451,DataExtend|FileCreate,Archive,155944,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
la.fest,.fest,687,1,604,1,,156024,2023-10-11 11:14:09.2067451,DataExtend|FileCreate|Close,Archive,156024,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
vw.fest,.fest,688,1,594,1,,156104,2023-10-11 11:14:09.2077455,FileCreate,Archive,156104,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
vw.fest,.fest,688,1,594,1,,156184,2023-10-11 11:14:09.2077455,DataExtend|FileCreate,Archive,156184,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
vw.fest,.fest,688,1,594,1,,156264,2023-10-11 11:14:09.2087464,DataExtend|FileCreate|Close,Archive,156264,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
os.nisse,.nisse,689,1,5,5,,156344,2023-10-11 11:14:09.2087464,FileCreate,Archive,156344,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
os.nisse,.nisse,689,1,5,5,,156424,2023-10-11 11:14:09.2097452,DataExtend|FileCreate,Archive,156424,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
os.nisse,.nisse,689,1,5,5,,156504,2023-10-11 11:14:09.2097452,DataExtend|FileCreate|Close,Archive,156504,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
it,,690,1,596,1,,156584,2023-10-11 11:14:09.2107452,FileCreate,Archive,156584,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
it,,690,1,596,1,,156648,2023-10-11 11:14:09.2107452,DataExtend|FileCreate,Archive,156648,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
it,,690,1,596,1,,156712,2023-10-11 11:14:09.2107452,DataExtend|FileCreate|Close,Archive,156712,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
nu.bob,.bob,691,1,5,5,,156776,2023-10-11 11:14:09.2117461,FileCreate,Archive,156776,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
nu.bob,.bob,691,1,5,5,,156848,2023-10-11 11:14:09.2117461,DataExtend|FileCreate,Archive,156848,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
nu.bob,.bob,691,1,5,5,,156920,2023-10-11 11:14:09.2117461,DataExtend|FileCreate|Close,Archive,156920,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
id.txt,.txt,692,1,609,1,,156992,2023-10-11 11:14:09.2127450,FileCreate,Archive,156992,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
id.txt,.txt,692,1,609,1,,157064,2023-10-11 11:14:09.2127450,DataExtend|FileCreate,Archive,157064,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
id.txt,.txt,692,1,609,1,,157136,2023-10-11 11:14:09.2137451,DataExtend|FileCreate|Close,Archive,157136,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
tb,,693,1,609,1,,157208,2023-10-11 11:14:09.2137451,FileCreate,Archive,157208,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
tb,,693,1,609,1,,157272,2023-10-11 11:14:09.2137451,DataExtend|FileCreate,Archive,157272,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
tb,,693,1,609,1,,157336,2023-10-11 11:14:09.2147462,DataExtend|FileCreate|Close,Archive,157336,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ud.fest,.fest,694,1,604,1,,157400,2023-10-11 11:14:09.2157455,FileCreate,Archive,157400,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ud.fest,.fest,694,1,604,1,,157480,2023-10-11 11:14:09.2157455,DataExtend|FileCreate,Archive,157480,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ud.fest,.fest,694,1,604,1,,157560,2023-10-11 11:14:09.2157455,DataExtend|FileCreate|Close,Archive,157560,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
